assembly,rid,declaring_type,name,rva,flags,impl_flags,body_status,feature_tags
Auto_ThanLong_obfusca.exe,74,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,set_ListView,0x250A2C,0x0886,0x0008,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,75,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,add_ProcessDrop,0x250ED4,0x0886,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,76,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,remove_ProcessDrop,0x250F64,0x0886,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,77,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,get_ShowDragAdorner,0x250FF4,0x0886,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,78,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,set_ShowDragAdorner,0x251050,0x0886,0x0008,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,79,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,listView_PreviewMouseLeftButtonDown,0x251100,0x0081,0x0000,valid_il_header,
Auto_ThanLong_obfusca.exe,80,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,listView_PreviewMouseMove,0x251324,0x0081,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,81,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,listView_DragOver,0x25166C,0x0081,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,82,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,listView_DragLeave,0x2517E4,0x0081,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,83,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,listView_DragEnter,0x2519BC,0x0081,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,84,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,listView_Drop,0x251ABC,0x0081,0x0008,valid_il_header,
Auto_ThanLong_obfusca.exe,85,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,get_CanStartDragOperation,0x2521C0,0x0881,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,86,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,FinishDragOperation,0x252430,0x0081,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,87,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,GetListViewItem,0x2525D8,0x0081,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,88,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,GetListViewItem,0x2526F0,0x0081,0x0000,valid_il_header,
Auto_ThanLong_obfusca.exe,89,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,get_HasCursorLeftDragThreshold,0x252834,0x0881,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,90,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,get_IndexUnderDragCursor,0x252ADC,0x0881,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,91,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,InitializeAdornerLayer,0x252CAC,0x0081,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,92,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,InitializeDragOperation,0x252D8C,0x0081,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,93,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,IsMouseOver,0x252DB4,0x0081,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,94,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,get_IsMouseOverScrollbar,0x252E34,0x0881,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,95,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,get_ItemUnderDragCursor,0x25311C,0x0881,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,96,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,set_ItemUnderDragCursor,0x253134,0x0881,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,97,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,PerformDragOperation,0x2533D4,0x0081,0x0000,valid_il_header,
Auto_ThanLong_obfusca.exe,98,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,get_ShowDragAdornerResolved,0x2534F4,0x0881,0x0000,valid_il_header,
Auto_ThanLong_obfusca.exe,99,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,UpdateDragAdornerLocation,0x25355C,0x0081,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,100,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‎⁯‏‍⁭⁫‭‮‌​​‭⁬⁪⁪⁭⁫⁮‬‪‍​‮‮‏‮⁫⁪⁫‭‫⁬‫​‪‏⁭‌‬‍‮,0x2536DC,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,101,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‫‮⁯‬‬‏⁭‍‫‪‪⁮‬‬⁪‪⁮⁮‮⁬‫​‬‎‭​⁫‫⁮⁪⁫‪⁫‌‮‎‌‎⁫‫‮,0x2536F0,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,102,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁮‭⁮‬⁮⁮‌‪⁬‬‎‌⁫‮‏‌​⁮‪⁪‪‪​⁮⁯‬‎‮⁯‎‏⁭⁮⁯‮⁯‌‍‭‫‮,0x253708,0x0010,0x0000,valid_il_header,
Auto_ThanLong_obfusca.exe,103,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‏⁪⁫‫⁫‬‌‬‪​⁬​‮‎‌⁫​⁭‪⁭⁯‬‌⁮‏‌‪‌‭‬‎‏⁭‍⁮‏‬‬​⁯‮,0x25371C,0x0010,0x0000,valid_il_header,
Auto_ThanLong_obfusca.exe,104,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‮‍‭‪‌​‫‏​‎‏‪⁮⁮⁪‫⁮‭⁬‮⁮⁪‍‏‍‭​‫⁪⁯‏‮‮‍‮⁪⁬‪‍⁭‮,0x253730,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,105,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‫‬⁪⁪⁮⁯​‏‫‌‍⁮⁪⁯⁯⁮‫⁫​‌‬⁭⁪⁯⁯‍⁭‫​‪⁪‫⁪⁬⁫⁬​‭⁯‭‮,0x253744,0x0010,0x0000,valid_il_header,
Auto_ThanLong_obfusca.exe,106,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‮‪‪⁮​⁪‍‭‬‍⁯‎​‭​⁮‮⁯‫‪‍‮‮⁯⁫⁭‮⁭‫‫‭⁫⁪‌​‬‭‫‭⁭‮,0x253758,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,107,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‭‏‌‍⁭⁭⁫⁯‭‍⁭‪⁬‏⁪‍‮‬⁭⁯‍‮‮‭⁫‬‏⁭‍‎⁫⁭⁪‍‎⁮‪⁫‍‬‮,0x25376C,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,108,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁯‫⁭‏‏⁬‌⁮⁭⁪‭‬‌‍⁬⁮‮‫⁮‏‍‪‬‬‭‬‬‫⁪‮⁮‬​⁬‭‫‮‎‍‏‮,0x253780,0x0010,0x0000,valid_il_header,
Auto_ThanLong_obfusca.exe,109,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁯‌⁬‮‮⁯​‮⁬​‫‎‮‬⁪‍​‪⁬⁭‬⁭‮‮⁭⁭‎‌⁬⁫⁬​‏⁬⁮⁫‬‮‮‌‮,0x253794,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,110,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁫‫‎⁭⁫⁬‫‬‮‏⁬‌⁬‎‫⁫‏‍⁫⁬​‮‎‌‎⁭‫⁬⁬​‍‏⁯⁮⁪‌⁮​⁪⁯‮,0x2537A8,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,111,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‫‫‭⁯⁫⁪⁬⁬⁮‬‍‬‭‭‭‪‮⁯⁪‎⁮‫​‭⁯⁭⁪⁮‭⁭‪‎‮‫‎⁭⁬‎‮,0x2537BC,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,112,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‬⁯‌⁯‬‎⁮​‍‬⁬‏‏⁬‮‪​‭⁬‭‪​‍‭⁬‮‍‬⁫‍⁮‪‫‪‪‏​⁪‬⁪‮,0x2537D0,0x0010,0x0000,valid_il_header,
Auto_ThanLong_obfusca.exe,113,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‬⁫​​‎⁭‌⁯‪‎‫‏‎⁫⁭⁫‎‪‬⁬‮⁫⁮‎‏‌‏‌⁪‏‮⁪⁮⁯‌⁭‎⁭‬⁫‮,0x2537E4,0x0010,0x0000,valid_il_header,
Auto_ThanLong_obfusca.exe,114,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁬⁬‭⁭‍‎‍‪⁯‮‪‍⁬⁫‪‫‮‮⁫‏‫⁭⁭⁬‍⁬​‫‪​‪⁫‏‪‌‫⁫‌⁯‮,0x2537F8,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,115,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‍‫⁭⁬⁮‫‎⁪⁪​‪‍‬‬⁮‭⁪​⁫‌‍⁫⁫⁯⁬‍⁬‭‎​​‮‭‮⁭⁭⁯​‌‬‮,0x25380C,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,116,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁮‫‫‍‮‌‭⁫⁬‎​⁭⁪‬⁭‍‌‫​⁫‮⁪‫‬‬‬⁮‏‏‍‮‎‪‮‏‍‎‎‍‮,0x253820,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,117,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,​‌‌‎‏‎⁭⁬‏‭‮‏⁯‬⁮⁬‪⁭‭⁫⁭⁬⁪‮⁪‪⁪⁬⁬‬⁪‍‎⁬‬‫‮⁮⁪‍‮,0x253834,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,118,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‌‬‭⁮⁯‎⁭⁪‎‪⁭‍‬‍‭‭‪‫⁪‭‪⁪⁮‭⁮⁯⁯‌‪‏‮⁪‪‮‪​​⁭⁬‍‮,0x253848,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,119,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‍‮‪⁮⁬⁬‮‮‏‍⁮‍⁪‭‬‏‭‬⁫​‮⁪⁫‎‌‭‍‭‍‏‍​‮‏‌⁬‍⁬‍‬‮,0x25385C,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,120,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‪‭⁪‭⁬‮⁮⁯‍‏⁫⁪⁪‫‌​‎⁬‍‪‍‎‍​⁫‮‍⁫‪‪‎‬⁭‍⁪⁪‫‏‏⁬‮,0x253870,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,121,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁮‪⁯‮⁮‫⁬​⁭​‮⁮‬⁪‪‌⁪‮‬⁯⁯⁭⁮‮⁭‎⁪‫‌​‮​⁭‎​‏‬‫‎⁪‮,0x253884,0x0010,0x0000,valid_il_header,
Auto_ThanLong_obfusca.exe,122,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁭‫⁭‮‏⁮⁫⁪⁪⁯‬‎‌‮⁯⁭‪‎​⁬‪⁬⁭‬​‫⁭⁭‎⁬‍‍​‏⁬⁯‏⁭‭⁭‮,0x253898,0x0010,0x0000,valid_il_header,
Auto_ThanLong_obfusca.exe,123,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‫⁮​‎‭‍‮‮⁮‫‎⁮⁫⁯‌‏​‏⁭⁯⁮‌​‭⁫‌​‫‬⁯⁪⁭‍‌⁮​‏⁯‍‮,0x2538AC,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,124,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁬⁫⁯⁫‪⁪‫​⁬⁫‫⁯​⁪‌⁫‬‫⁮‪⁭⁭⁮‮‌⁯‬‏‍⁮⁪‏​​‍‍⁭‭⁯⁫‮,0x2538C0,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,125,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁭‪⁫⁮‪‪⁭‫‪‏​⁪‍‪‌‭‎‏⁮‭⁮‌‌⁫‭​‮‭⁯‎⁬‬​⁬⁫⁮‭⁯‬⁭‮,0x2538D4,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,126,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‎‮‬‬⁭‌​‎⁫‌‏⁭‏‬⁫⁭‫​⁪⁮‪‏⁪‌⁫⁬⁯‫​⁪‌⁫​‏‎‏⁮⁫‌‏‮,0x2538E8,0x0010,0x0000,valid_il_header,
Auto_ThanLong_obfusca.exe,127,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁭⁫‫⁭‪⁪‎‫‏‮‏‭‍‬⁭​‮‏​⁭⁪‪‮⁭‫​⁯⁯​⁪‌‌‭⁮⁬⁪‪⁫⁬‌‮,0x2538FC,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,128,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁭‪‌⁯⁪‮‬​​⁭‍​⁬⁬‏‪⁬⁫‪⁫‮‌‌⁪⁬‍‮⁪‪⁬⁭‍⁬‌‮​​‬‮‍‮,0x253910,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,129,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‮⁪⁮‮⁬⁮‎‭‎‪⁫‍‮‮​⁬‮⁮‫‍‬‍‭‏‫⁭‫⁯‫‬‏​‌⁮‌‮​‪⁬‫‮,0x253924,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,130,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‭⁯⁮⁮⁬⁫⁭⁪‪‬⁮⁮‭‎‎⁪⁭‌⁭‮‍‍⁬‌⁭⁫⁫⁯⁮⁫‌‏⁬‪‎⁯⁫​‍‭‮,0x253938,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,131,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‮‭⁬‮⁫‫‪⁭‌⁮⁪‪​‏​⁫‫⁮‫​‎‫‪⁭⁫‌‍​‬⁮⁭‍​​⁫‏⁯‍⁭‬‮,0x25394C,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,132,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁮‭‌‏⁬‍⁭‮⁯⁮‌‮‭⁮‮‬‏​⁪‮⁮⁬​⁫‍⁭⁮‫⁬‏‏​⁫‪‭⁪⁯‮‌⁯‮,0x253960,0x0010,0x0000,valid_il_header,
Auto_ThanLong_obfusca.exe,133,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁫‍⁫‪⁮⁯‏‭​​⁪‍‬⁫‎⁪‭‎‮‭‬‬‎‫‭‎‫‮‌‮⁭⁫‍⁬‍‫⁯‫‪‎‮,0x253974,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,134,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‪⁬‭⁯​⁬⁪‍‍‬‬⁯⁫‍​⁫‎‬​‍‬‏‬‫⁮⁫‏⁮‫‬‫‮⁯‫‎‮⁪‏​‌‮,0x253988,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,135,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁭⁭⁬‫⁪‪‏⁯‬‪‎‌⁪⁪‭‎​⁫‌‭‬‍⁬⁭‮‌⁭​‎‍‫⁮‌‌⁬‮‍‫‌‬‮,0x25399C,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,136,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁪‮‍⁬‪⁫‬‭‪‮‫⁪⁯⁫‭⁫‌‫‭‌⁮​⁬⁬⁭‎⁭⁪⁫‫‎‬⁫‎‍‫⁫‭‌⁭‮,0x2539B0,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,137,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‮‭‎‭‍‬‫‭⁪‎‮‬‮⁬⁬⁭‌​‌⁭⁮‍‭⁮‎‬⁫⁪‫‏⁫‬‏‮⁭‏⁯​‭‮,0x2539C4,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,138,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‮‪‏⁭‫‫⁭⁯‌‎⁭⁪⁬⁪‫‪‏⁫⁬‭‭‍‏‮⁫‬⁬‍‍⁭‮‎⁯⁮‍‮‬⁪⁮⁮‮,0x2539D8,0x0010,0x0000,valid_il_header,
Auto_ThanLong_obfusca.exe,139,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‎‌⁭‬⁫‍‪​‎​‬‍‮⁪⁫‪‏⁯‬‬‮‮‌⁪‫‍​⁬‫‪‪‏⁫​​⁫‎‌‮‎‮,0x2539EC,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,140,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‫⁯⁬⁮⁮‪‫⁭⁯‮⁭‭⁪⁫‫‬‏‮⁭⁭‍⁭⁭‪⁬‎⁯‍‍⁫⁬‭‭‪‮⁪⁬‏‬⁫‮,0x253A00,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,141,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‏‫⁪⁭⁯‍⁯‏⁬‬​‮⁫⁬‌‎‮⁪‬⁪‏‏‪‬⁮⁬⁮‪⁮⁬‍⁫‌‭⁪‏⁯⁭‫‭‮,0x253A18,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,142,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‬‌⁮⁬‏‫‬⁭‏‏‫‎⁬⁪‌⁭⁪⁯⁫⁪​‍⁭‪‭‏⁬⁫‬‫‪‬‬⁯‏‏‏⁫‎‌‮,0x253A2C,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,143,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁬‬‌⁯‮‬⁭⁪‏‭‬⁪‎‮‪⁪⁯‏‬‫⁪​‎‌‮⁯​‌‮⁫⁭‫​‮⁪⁬‬⁪‪‌‮,0x253A40,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,144,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‮⁯‮‍‪⁬⁭⁬⁬‪⁭⁬‌⁬‎​‌‏⁮‭‌⁬⁪‪‬‪‬‭⁭⁮‪⁫⁮⁫⁯⁪⁭‫⁮⁬‮,0x253A54,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,145,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‎‪​‪⁪‭‎⁪⁬‫⁯⁭‏⁭‫⁪​‬‫‬⁬‪‬‭⁪‬‭⁫⁯⁮‫‫‍⁪‌‌⁯⁪⁬‭‮,0x253A68,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,146,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‮‪‫⁪⁯⁮‎‭⁫‏⁬⁬⁬⁮⁪⁯⁮⁮​​‭‮⁪⁫‏⁫‮⁬⁬⁫​‪‎‍‭‮⁬‏⁬‮,0x253A7C,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,147,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁭‭​‮‍‍‬‏‍‍⁪‭‎​⁯‭​‮‫‭‮⁯⁯‍⁭⁫⁭‌⁭‭‪⁪‫‏‮⁮⁬⁯⁫⁯‮,0x253A90,0x0010,0x0000,valid_il_header,
Auto_ThanLong_obfusca.exe,148,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‬​⁭‎​‫‭‮‮⁬‫‬⁯‌‪⁭⁮​⁫‏⁪⁪‏‌⁮⁪⁮⁯⁫⁭‏⁯‬‍⁭⁬‏⁪‬‮‮,0x253AA4,0x0010,0x0000,valid_il_header,
Auto_ThanLong_obfusca.exe,149,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁭‬‌⁫‪‬​‌⁬⁬​‌‫‬‪‏‬‫⁬‬‎⁯‏‬‮‪‍⁫‏⁯​‪‎‬‬⁬⁯‌‮‌‮,0x253AB8,0x0010,0x0000,valid_il_header,
Auto_ThanLong_obfusca.exe,150,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁮⁮⁭⁪‌⁯​⁬⁪⁮⁯⁯‍⁬‪‪⁮‫‌‪‎⁬​‏‬​‫‪‏‪‎‍‌‌‌‬‭‎⁪‏‮,0x253ACC,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,151,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‫⁬‪‭⁯​⁯​⁪‏‫⁯‏‪⁫‮⁯‭‮⁫‫⁬⁯‪‏⁯⁭​​‭⁬‎​‪‪⁭⁪‮​⁫‮,0x253AE0,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,152,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‍​‪⁯⁬‮‫⁬⁮‪‭⁭⁬‪‫‭‭⁯‌‎⁮⁮⁫⁮⁫​‫‭⁬‭⁫‪⁪‭‫⁯‌​⁮‮,0x253AF4,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,153,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁮⁪‮⁭‫‌​‌‪‬‬‍‫⁯​‬⁬⁫‬‬⁭‌⁫⁮‪‎‫‍‮⁭⁮⁯⁫‍‏⁫‬⁬‍‭‮,0x253B08,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,154,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‍‮⁭‏⁮‌‎⁪⁭​⁫​‬⁬‎‫‌‏​⁫⁪​⁬​‏‌‭⁭⁪‭​⁫‍⁫⁮‎‍‮‬‬‮,0x253B1C,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,155,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,⁫⁫‪⁮‭‌‬‫⁮‪⁮‫‍‍​‮​‬⁪⁬⁭‫⁪‭‪⁭‍⁪⁪‏‬⁭‪⁮‬‌⁪⁫⁫‫‮,0x253B30,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,156,WPF.JoshSmith.ServiceProviders.UI.ListViewDragDropManager`1,‌‏‍⁯‬‮⁯‌⁬‮‭‌‫‍‫‎‫‌‌‍‭‌⁮​‌‌‫⁪⁭‍‬⁯⁫⁬‪‭‬‭⁭‎‮,0x253B48,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,157,WPF.JoshSmith.ServiceProviders.UI.ListViewItemDragState,GetIsBeingDragged,0x253B5C,0x0096,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,158,WPF.JoshSmith.ServiceProviders.UI.ListViewItemDragState,SetIsBeingDragged,0x253BB0,0x0093,0x0000,valid_il_header,
Auto_ThanLong_obfusca.exe,159,WPF.JoshSmith.ServiceProviders.UI.ListViewItemDragState,GetIsUnderDragCursor,0x253C14,0x0096,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,160,WPF.JoshSmith.ServiceProviders.UI.ListViewItemDragState,SetIsUnderDragCursor,0x253C68,0x0093,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,161,WPF.JoshSmith.ServiceProviders.UI.ListViewItemDragState,.cctor,0x253CBC,0x1891,0x0008,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,162,WPF.JoshSmith.ServiceProviders.UI.ListViewItemDragState,⁫⁫⁬⁫‬⁯‌‪⁪⁪‪⁭⁪‎​⁪⁪⁬‪⁬⁪⁫⁪‪‍‎‬‫⁬‍‬‫​‫⁯‎‍‎⁮‪‮,0x253D34,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,163,WPF.JoshSmith.ServiceProviders.UI.ListViewItemDragState,⁬‏⁭‫⁯⁬‏‮‏‬‪‪‍⁯‏⁭⁫⁬⁭⁬⁮⁬⁭‪‫‮⁬‬⁯⁪‌‮⁬⁭⁭​‌‎⁬‮‮,0x253D48,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,164,WPF.JoshSmith.ServiceProviders.UI.ListViewItemDragState,​‮‮⁪⁬‌⁪⁬‍‌​‭‎​‎‎‭‏‪‍‬‬‪​‎‎⁮‬‎​⁯‍‫‭‌⁭⁯⁪‫⁪‮,0x2538FC,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,165,WPF.JoshSmith.ServiceProviders.UI.ListViewItemDragState,‮‮⁪‍⁭⁯⁮‬⁫‪‪‍‮⁯‬‌‭‌‮⁫‎⁫‫⁯⁬⁪⁪⁫‭⁫‪‭‏‏‌‎‬⁫‌‏‮,0x253D60,0x0010,0x0000,protected_or_nonstandard,
Auto_ThanLong_obfusca.exe,166,WPF.JoshSmith.ServiceProviders.UI.ListViewItemDragState,⁬‬⁫‌‭‏‏‭‎‏⁭⁮‫‮⁪⁬‭‮‫​⁭⁪⁭‎‍‫‌‌‫‎‪​⁭‏‮​⁫⁬‏⁫‮,0x253D74,0x0010,0x0000,valid_il_header,
Auto_ThanLong_obfusca.exe,167,WPF.JoshSmith.ServiceProviders.UI.ProcessDropEventArgs`1,.ctor,0x253D8C,0x1883,0x0000,protected_or_nonstandard,
